a,a,a,a,a
,WHITEROCK MINIMART BP (DNR STATION # 590) / PRATAB SINGH,1445 Whiterock Ave,Wausau,Waukesha
,MIAN OIL CO (DNR STATION # 873),4621 W Forest Home Ave,Wausau,Milwaukee
,PILOT TRAVEL CENTER #324 (DNR STATION # 1068),13712 Northwestern Ave,Wausau,Racine
,B & C CITGO (DNR STATION # 931),405 N 27th St,Wausau,Milwaukee
,VILLAGE MART (DNR STATION # 1084),109 N Milwaukee St,Wausau,Racine
,MAIN STREET STATION OF JACKSON (DNR STATION # 2040),N168 W22224 Main St,Wausau,
,QUICK PICK FOOD MART (DNRSTATION # 2038),2401 S Howell Ave,Wausau,Milwaukee
,BULK PETROLEUM (DNR STATION # 2022),4912 Vanguard Dr,Wausau,Sheboygan
,BIG BEND CITGO (DNR STATION # 881),W235 S7125 Big Bend Dr,Wausau,
,CLARK STATION # 63 (DNR STATION # 882),2709 N 15th St,Wausau,Sheboygan
,AIRPORT CLARK STATION (DNR STATION # 893),5979 S Howell Ave,Wausau,Milwaukee
,BULK STATION # 249 (DNR STATION # 930),145 W Oklahoma Ave,Wausau,Milwaukee
,WALLO'S AUTO SERVICE (DNR STATION # 984),804 S Wisconsin Dr,Wausau,Sheboygan
,SUN ROSE GAS STATION (DNR STATION # 1047),418 W North Ave,Wausau,Milwaukee
,JOHNSON GENE,N576 Brandenburg Ave,Wausau,Lincoln
,MOENKE JAMES & HANSEN KRISTINA,N5406 W Seneca Rd,Wausau,Shawano
,DAVE EVANS TRANSPORTS INC,1122 Cedar Ave,Wausau,Douglas
,SCHISEL ROBERT,5828 County Road Jj,Wausau,Manitowoc
,TOWN OF NEWTON / ED DOWNING,6542 Carstens Lake Rd,Wausau,Manitowoc
,SCHICK EARL,16411 200th St,Wausau,Chippewa
,MILLER ANDY,S 3321 Schoenagel Lane,Wausau,
,MILLER CHRIST,E4320 County Road Kk,Wausau,Vernon
,COMFORD RANDALL J,38622 Upper Bridgeport Rd,Wausau,Crawford
,DNR STATION # 863 / DILJEET KHAHRA,4045 S Kinnickinnic Ave,Wausau,Milwaukee
,DNR STATION # 1064 / DILJEET KHAHRA,2905 W Fond du Lac Ave,Wausau,Milwaukee
,J'S CONSTRUCTION / BOUCHER JAY,5402 Westerhoff Ln,Wausau,Oconto
,WOODSMAN'S FOOD MARKET STATION / DNR STATION # 2045,7145 120th Ave,Wausau,Kenosha
,GRANT'S MEQUON MOBIL / DNR STATION # 609,11210 N Port Washington Rd,Wausau,Ozaukee
,LAKE BLUFF STATION / DOUG HORICK / DNR STATION # 45,1425 N Farwell Ave,Wausau,Milwaukee
,HOPSON OIL CO INC / TERRY NAGEL / DNR STATION # 364,W272 N1153 Ridgeview Ct.,Wausau,
,&-11 EXPRESS # 30497 / JOHN GELSHENEN / DNR STATION # 407,3900 52nd St,Wausau,Kenosha
,SENDIK MARKET INC / JOHN SENDIK / DNR STATION # 425,2643 N Downer Ave,Wausau,Milwaukee
,MINI-MART 1000 / INTISAR HASAN / DNR STATION # 533,112 S. 108th St.,Wausau,
,HWY 50 CITGO / INTISAR HASAN / DNR STATION # 902,5616 75th St,Wausau,Kenosha
,RYAN OIL/MEYER AUTO & TOWING / DNR STATION # 587,1312 Eastern Ave,Wausau,Sheboygan
,VILLAGE FOOD & LIQUOR MART / ASHVIN SHAH / DNR STATION # 659,8929 Durand Ave,Wausau,Racine
,CARRIAGE MOBIL / PRIYA CORP / DNR STATION # 664,3818 Durand Ave,Wausau,Racine
,GRADY AUTOMOTIVE / DNR STATION # 715,6272 S Packard Ave,Wausau,Milwaukee
,VIRK'S GAS AND FOOD MART / DNR STATION # 755,1254 N 35th St,Wausau,Milwaukee
,EAGLE KETTLE STATION / BRUCE HANKE / DNR STATION # 763,214 Grove St,Wausau,Waukesha
,MIAN'S OIL CO / CITGO / DNR STATION # 817,7520 W Stevenson St,Wausau,Milwaukee
,MEENU GAS CITGO / INDERJEET SINGH /DNR STATION # 868,6400 N 43rd St,Wausau,Milwaukee
,CLARK #1246 / AMIN BHIMANI / DNR STATION # 896,15815 W National Ave,Wausau,Waukesha
,SUNRISE CITGO / RAMZAN CHARANIA / DNR STATION # 897,2203 S 108th St,Wausau,Milwaukee
,CITGO - GREEN BAY AVE / DNR STATION # 918,4057 N Green Bay Ave,Wausau,Milwaukee
,SUN ROSE PETROLEUM / DNR STATION #1045,N48 W 18028 Lisbon Rd,Wausau,
,PDQ #344 / DNR STATION # 2032,1299 Washington Ave,Wausau,Ozaukee
,BULK #226 (E-85) / DNR STATION # 2130,2426 N Farwell Ave,Wausau,Milwaukee
,PANTRY 41 / ROADSIDE PETROLEUM / DNR STATION # 2183,7511 118th Ave,Wausau,Kenosha
,LENTZ STEVE / DNR STATION # 4,7206 W State St,Wausau,Milwaukee
,POLZIN ENTERPRISES / DNR STATION # 54,3510 W Lincoln Ave,Wausau,Milwaukee
,POLZIN ENTERPRISES / DNR STATION # 110,1709 Summit Ave,Wausau,Waukesha
,KRUEGER KEVIN/ AMOCO # 10018542 / DNR STATION # 93,3950 Lilly Rd,Wausau,Waukesha
,AMOCO #10018542 / WOLF E H / DNR STATION # 93,3950 Lilly Rd,Wausau,Waukesha
,KAL'S SERVICE / DNR STATION #88,9026 W Brown Deer Rd,Wausau,Milwaukee
,KAL'S SERVICE / DNR STATION # 226,232 W Locust St,Wausau,Milwaukee
,KAL'S SERVICE / DNR STATION # 228,5758 W Appleton Ave,Wausau,Milwaukee
,KETTLE MORAINE MART / DNR STATION # 155,730 E Washington St,Wausau,Washington
,BULK # 4296 MARATHON / DNR STATION # 162,6512 N Teutonia Ave,Wausau,Milwaukee
,KING'S GREEN TREE AMOCO GAS & MART / DNR STATION # 223,6829 N 76th St,Wausau,Milwaukee
,KING'S HAMPTON CONVENIENCE / DNR STATION # 707,3800 W Hampton Ave,Wausau,Milwaukee
,AMOCO L1412/15219 / DNR STATION # 50,3114 N Sherman Blvd,Wausau,Milwaukee
,AMOCO / DNR STATION # 224,9040 W Silver Spring Dr,Wausau,Milwaukee
,PETRO CENTER 1 / DNR STATION # 207,1208 Union Ave,Wausau,Sheboygan
,BREUNIG INVESTMENTS / DNR STATION #87,15565 W Bluemound Rd,Wausau,Waukesha
,AMERICAN INDUSTRIES INC,PO Box 16968,Wausau,Milwaukee
,KNORR DAWN,6872 Hideout Ln,Wausau,Oneida
,PETERS FRANK & PATRICIA,7022 County D,Wausau,Oneida
,HARGRAVES GREG,4380 Trails End Rd,Wausau,Oneida
,CLARK OIL AND REFINING / DNR STATION #888,4751 N Santa Monica Blvd,Wausau,Milwaukee
,MARATHON PANTRY #41 / DNR STATION # 2072 / HARJEET WALIA,3071 N 60th St,Wausau,Milwaukee
,KING'S LOOMIS AMOCO,4405 W Loomis Red,Wausau,
,AMOCO STATION #99/ DNR STATION # 99,7532 W Center St,Wausau,Milwaukee
,PDQ # 355 / DNR STATION # 474,6300 S 27th St,Wausau,Milwaukee
,BADGER FUEL / DNR STATION # 1052,4685 W Bradley Rd,Wausau,Milwaukee
,SANDHAR SHELL / DNR STATION # 1000,7650 W Appleton Ave,Wausau,Milwaukee
,VRL PETRO MART / DNR STATION # 705,3105 N Holton St,Wausau,Milwaukee
,DHILLON'S MARKET / DNR STATION # 2147,575 W Becher St,Wausau,Milwaukee
,OKAUCHEE CONVENIENCE CENTER / DNR STATION # 2124,N51 W34854 Wisconsin Ave,Wausau,
,GRAY'S CITGO / DNR STATION # 2106,4433 22Md Ave,Wausau,
,SCHADFER AMOCO / ROBERT SCHAEFER / DNR STATION # 2096,1136 E Commerce Blvd,Wausau,Washington
,KAL'S SERVICE / DNR STATION # 107,W156 {O;Gro Rd,Wausau,
,WATERFORD AMOCO / DNR STATION # 2080,815 Fox Ln,Wausau,Racine
,HAMPTON SHELL / DNR STATION # 2079,6530 W Fond du Lac Ave,Wausau,Milwaukee
,BP STATION / ROETTGERS OIL / DNR STATION # 2073,1513 E Capitol Dr,Wausau,Milwaukee
,TRI PAR # 10 / DNR STATION # 2070,506 Wauwatosa Rd,Wausaukee,Ozaukee
,MARATHON STATION - GREEN BAY RD / DNR STATION # 495,4427 N Green Bay Ave,Wausaukee,Milwaukee
,BULK STATION #224 / DNR STATION # 497,425 E Capitol Dr,Wausaukee,Milwaukee
,COUNTY LINE AMOCO / DNR STATION # 367,N96 W21962 County Line Rd,Wausaukee,
,BECK'S GRAND AVENUE BP / DNR STATION # 63,223 W Grand Ave,Wausaukee,Ozaukee
,HARBORSIDE MOBIL / DNR STATION # 967,4924 Sheridan Rd,Wausaukee,Kenosha
,GREWEL GAS STATION / DNR STATION # 3,6275 S Packard Ave,Wausaukee,Milwaukee
,DELAFIELD GAS STATION / DNR STATION # 544,518 Delafield St,Wausaukee,Waukesha
,STOP-N-GO #273 / DNR STATION # 58,101 E Capitol Dr,Wautoma,Waukesha
,CLARK STATION - LAYTON AVE / DNR STATION # 886,1300 W Layton Ave,Wautoma,Milwaukee
,KAL'S BROWN DEER CITGO / DNR STATION # 2090,9425 W Brown Deer Rd,Wautoma,Milwaukee
,CITGO STATION - 6330 SILVER SPRING DR / DNR STATION # 387,6330 W Silver Spring Dr,Wautoma,Milwaukee
,Q-MART # 211 / DNR STATION # 529,2420 Calumet Dr,Wautoma,Sheboygan
,BRET'S AMOCO / DNR STATION # 915,2233 S Business Dr,Wautoma,Sheboygan
,MICHEL'S PIPELINE CONSTRUCTION INC PLANT 9,PO Box 128,Wauwatosa,Dodge
,GOCHT GEORGE E (CRIVITZ LUMBER CO ),611 Main Ave,Wauwatosa,Marinette
,WINNEBAGO COUNTY FACILITIES - SUNNYVIEW,1221 Knapp St,Wauwatosa,Winnebago
,TOM GRAF/ SOUTHPORT MOBIL / DNR STATION # 2171,7318 75th St,Wauwatosa,Kenosha
,WISCONSIN HOTEL COMPANY C/O CSC LAWYERS INCORPORATING SERVICE CO,25 W Main St,Wauwatosa,Dane
,K2 ARCHITECTS INC / PHILLIP KUPRITZ PRES,329 W 18th St Ste 501,Wauwatosa,
,BIG GUY SERVICES INC,1977 Woodland Dr,Wauwatosa,Racine
,KRAUS REAL ESTATE & BUILDERS / HERMAN KRAUS,701 Lois Dr,Wauwatosa,Dane
,JOHN RAIMER CONSTRUCTION,N3738 Williams Rd,Wauwatosa,Columbia
,CITGO STATION / DNR STATION # 2112 / MIKE HAMDAN,150 W Rawson,Wauwatosa,
,GOLDSTAR COOPERATIVE,910 10th Ave,Wauwatosa,Saint Croix
,MR JIM SPINDLER,1158 Cth H,Wauwatosa,
,ALTMANN CONSTRUCTION CO INC,5921 Plover Roadp.O Box 65,Wauwatosa,
,GEANO BEACH RESORT / CHARLES HERMES,2060 Sand Bar Way,Wauwatosa,Oconto
,RM PETROLEUM / MUHANNED ASSIM / DNR STATION # 2144,1801 W Greenfield Ave,Wauwatosa,Milwaukee
,NORTH STAR SHELL / DARWIN GREENWALD / DNR STATION # 2062,1060 N Rochester St,Wauwatosa,Waukesha
,CAMPION LISA AND CLINT,7726 E Shore Rd,Wauwatosa,Manitowoc
,PARWORTH SALLY,9617 Hershau Rd,Wauwatosa,
,HOYER PETER,20731 Schaefer Rd,Wauwatosa,Manitowoc
,ZUCCHI SCOTT,3517 N County Road J,Wauwatosa,Manitowoc
,DONAHUE FRANK,466 S Randall Ave,Wauwatosa,Rock
,KABILE FADILE,331 N Janesville St,Wauwatosa,Rock
,CLOVER HEIGHTS LLC / JOHN GUERNDT,700 Eagles Nest Blvd,Wauwatosa,Marathon
,PGA INC / GARY GUERNDT,7306 Zinser St,Wauwatosa,Marathon
,CITY OF CLINTONVILLE / RICHARD BEGGS MAYOR,50 10th St,Wauwatosa,Waupaca
,WAUPACA COUNTY / DICK KOEPPEN CHAIRMAN,811 Harding St,Wauwatosa,Waupaca
,ANDREWS AUCTION / GERALD ANDREWS,6610 US Highway 53,Wauwatosa,Eau Claire
,DONLEVY MICHAEL,5678 County Highway J,Wauwatosa,
,NOWAK SHAWN P,2944 Huebscher Rd,Wauwatosa,Oconto
,BOYEA SCOTT G,4802 Brookside Rd,Wauwatosa,Oconto
,D J SKOTZKE ENTERPRISES LLC / JOHN SKOTZKE,45 Meadowbrook Ct,Wauwatosa,Outagamie
,EXCAVATION SERVICES INC / STEVE SKOTZKE,1703 Gateway Pl,Wauwatosa,Winnebago
,MEYER DALE B,W4733 Cth C,Wauwatosa,
,MCILQUHAM DAVE,10838 A15th St.,Wauwatosa,
,RALPH ERDMAN,5712 Stettin Dr,Wauwatosa,Marathon
,MIKE HUSTEDT,611 Grand Ave,Wauwatosa,Marathon
,NELSON DOUG,PO Box 188,Wauwatosa,Winnebago
,REMEDIATION AND MANAGEMENT SERVICES CORP,20N #1725,Wauwatosa,
,FACILITIES AND MAINTENANCE - MPS,1124 N 11th St,Wauwatosa,Milwaukee
,VALOR TECHNOLOGIES INC,801 Warrenville Rd Ste 620,Wauwatosa,
,BRANDENBURG INDUSTRIAL SERVICE CO,180 N La Salle St Ste 3700,Wauwatosa,
,GC-BV 1 LLC (GENERAL CAPITAL MMGT INC ),10532 N Port Washington Rd,Wauwatosa,Ozaukee
,FRONTIER INDUSTRIAL CORP,1330 Niagarafalls Blvdsuit207,Wauwatosa,
,ARCHER DANIELS MIDLAND CO,8025 Excelsior Dr Ste 200,Wauzeka,Dane
,CABELA'S INC,8025 Excelsior Dr Ste 200,Webster,Dane
,VILO COMPANY LLC,4830 S 25th St,Webster,Milwaukee
,EDWARD KRAEMER & SONS INC,PO Box 220,Webster,Sauk
,SKARDA TOP SOIL & GRAVEL,19651 Becker Dr,Webster,Waukesha
,DONN HOKEY WEST,2485 Cth Ss,Webster,
,TOTAL IMAGE SALON / MS CHRIS HAUGEN,206 2nd Ave,Webster,Polk
,CITY OF GREEN LAKE,PO Box 216,Webster,Green Lake
,ANDERSON METZ INSURANCE / MR STEVE METZ,9531 Townline Rd,Webster,Oneida
,HARMAN EXCAVATING,1799 Moon Rd,West Allis,Vilas
,TOWN OF BROOKLYN,PO Box 656,West Allis,Green Lake
,NORTHSHORE ENVIRONMENTAL INDUSTRIES / PATRICK TUCKER,510 Conglomerate St,West Allis,
,GLYNN REALTY INC,PO Box 183,West Allis,Washington
,DESIGN 2 CONSTRUCT DEVELOPMENT CORP,N173 W21010 Northwest Passage,West Allis,
,D&L GRADING INC,1820 S Johnson Rd,West Allis,Waukesha
,MALDONADO JOSE & MARIA,1642 Grand Ave,West Allis,Racine
,IFE&S INC,4823 Woodward Ave,West Allis,
,BADGER ASBESTOS ABATEMENT,PO Box 211033,West Allis,Milwaukee
,VILLAGE OF COUDERAY - COUDERAY FIRE DEPT,4477 N Hoffer Rd,West Allis,Sawyer
,HECK BEN,N6790 Hwy 73,West Allis,
,JACOBSON DR LEE,1357 2nd Ave,West Allis,Barron
,LOKRE DEVELOPMENT CO,131 Scott St,West Allis,Marathon
,REM CONTRACTORS,N67 W222208 Willow Lane G-21,West Allis,
,TRIGGS ENVIRONMENTAL,2821 N 4th St Ste 11,West Allis,Milwaukee
,AFFORDABLE ENVIRONMENTAL TECHNOLOGIES INC,PO Box 840,West Allis,Washington
,NEW RICHMOND FIRE DEPT,106 S. Arch Avenue,West Allis,
,BULK PETROLEUM CORPORATION / DNR STATION # 298,111 E Church St,West Allis,Manitowoc
,KROLL'S EXCAVATING,17011 Forest Hill Dr,West Allis,Oconto
,UNIVERSAL FOREST PRODUCTS,1801 E Lessard St,West Allis,Crawford
,CHIPMAN TERRENCE,1807 E Memory Ln,West Allis,Outagamie
,ELM INVESTMENTS LLC,330 E Kilbourn Ave,West Allis,Milwaukee
,KEWASKUM SCHOOL DISTRICT,229 Whisper Ln # 660,West Allis,Washington
,MACNEIL ENVIRONMENTAL INC,8025 Excelsior Dr Ste 200,West Allis,Dane
,URBAN CONCEPTS/JESSY GEURTS,100 W Walnut St # 311,West Allis,Brown
,THE OCONTO CO YOUTH FAIR INC / FRANCIS WRANOSKY - PRESIDENT,4797 County Road C,West Allis,Oconto
,RIVER JUNCTION MOBILE HOME SERVICE LLC,38622 Upper Bridgeport Rd,West Allis,Crawford
,HEITMAN INC,10554 W Donges Ct,West Allis,Milwaukee
,GUARDING YOUR ANGELS LLC,2432 S 6th St,West Allis,Milwaukee
,ALPHA AND OMEGA ENTERPRISES INC,611 W National Ave Ste 315,West Allis,Milwaukee
,FIEDLER J BERNARD & MARGARET E,S52 W34098 Moranie Hills Drive,West Allis,
,VILLAGE OF NORTH PRAIRIE,130 N Harrison St,West Allis,Waukesha
,PIONEER ENVIRONMENTAL INC,203 1/2 E Main St,West Allis,Dane
,KWIK TRIP INC,1626 Oak St,West Allis,La Crosse
,WISCONSIN ASBESTOS REMOVAL & SERVICES LLC,1700 N Farwell Ave,West Allis,Milwaukee
,ESTABROOK HOMES OF SHOREWOOD LLC,7235 W Silver Spring Dr Apt 5,West Allis,Milwaukee
,L&H GYR EXCAVATING/MR DAVE WALCZAK,PO Box 1412,West Allis,Fond du Lac
,RESCH JOSEPH,7500 Village Dr,West Allis,Manitowoc
,J KIMMES CONSTRUCTION CO,6327 Tower Ave,West Allis,Douglas
,S & S MOBIL/ STATION # 644 / PULA CHANDRA,9720 Burlington Rd,West Allis,Kenosha
,STATION # 380 / JOHN BECKER,806 Grand Ave,West Baraboo,Washington
,DNR STATION # 379 / JOHN BECKER,405 Ryan St,West Bend,Waukesha
,HELLER BRIAN,N 10125 Joos Road,West Bend,Jackson
,MATALAS DON,122 W Main St,West Bend,Jackson
,RASMUSSEN ROBERT L,23616 Cth Z,West Bend,
,TARBOX KEVIN,19203 225th Ave,West Bend,Chippewa
,ELK MOUND FIRE DISTRICT / LES SHAFER FIRE CHIEF,PO Box 336,West Bend,Dunn
,HAINSTOCK ROGER,E8545 County Rd E,West Bend,Dunn
,BRYDEN ROGER,548 Broad St,West Bend,Rock
,TROUBL JAN MICHAEL,2043 Masters St,West Bend,Rock
,GREEN BRADLEY,E 4091 Spruce Rd,West Bend,
,KAY KENNETH,H4410 Elm Rd,West Bend,Marathon
,NOFFKE BUILDERS INC / GREG NOFFKE,1601 Bowen St,West Bend,Winnebago
,GANTHER CONSTRUCTION INC,4825 County Road a,West Bend,Winnebago
,ALL-TIMATE CONSTRUCTION / CLYDE TETZLAFF,PO Box 5282,West Bend,Brown
,MESSNER LANDSCAPE MAINTENANCE,325 County Road Mm,West Bend,Dane
,JAMES CAPE AND SONS INC,6422 State Road 31,West Bend,Racine
,ARCADIA VOLUNTEER FIRE DEPT / FIRE CHIEF JEFF HALVERSON,521 W Main St,West Bend,Trempealeau
,JMP MOBIL / DNR STATION # 308,500 E State St,West Bend,Racine
,TEUTONIA SHELL / DNR STATION # 982,6811 N Teutonia Ave,West Bend,Milwaukee
,ML PETROLEUM / DNR #1075,1341 W Center St,West Bend,Milwaukee
,AKASH FOOD & LIQUOR / DNR STATION # 2098,3945 Erie St.,West Bend,
,PADDOCK LAKE MARATHON / DNR STATION # 307,24820 75th St,West Bend,Kenosha
,RUCK GERALD,N5796 26th Rd,West Bend,Waushara
,PLYMOUTH OIL STATION / DNR STATION # 6,1611 Eastern Ave,West Bend,Sheboygan
,BROWN DONALD,20 N Clark St Ste 1725,West Bend,
,NOVANDER VIC,North 7308 State Road 40,West Bend,Rusk
,STAR FOOD MART / DNR STATION # 647,2616 22nd Ave,West Bend,Kenosha
,US KENOSHA TRUCK STOP / DNR STATION # 650,9017 120th Avenue,West Bend,
,BP STATION / DNR STATION # 842,1515 30th Ave,West Bend,Kenosha
,MR JAMES GRAF--GRAF'S MOBIL SERVICE / DNR STATION # 928,1025 Lake St,West Bend,Kewaunee
,CITGO / FAIFAL ESHAL / DNR STATION # 993,2502 W Wisconsin Ave,West Bend,Milwaukee
,MILWAUKEE POLICE DEPT DISTRICT 1 REFUELING STATION / DNR STATION # 944,951 N James Lovell St,West Bend,Milwaukee
,FLEET MANAGEMENT OPERATIONS / DNR STATION 869,10320 W Watertown Plank Rd,West Bend,Milwaukee
,NEW IMAGE CAR WASH (DNR STATIONS 632 633) / SATWINDER SINGH,1004 Summit Ave,West Bend,Waukesha
,KITELINGER LORI,W 10693 Sand Road,West Bend,
,FRAAZA CONSTRUCTION / BILL J FRAAZA,N1206 Pleasant Ln,West Bend,Marathon
,SWITLICK & SONS INC,5812 Highway 97,West Bend,
,MILLER THOMAS,N2982 Church Rd,West Bend,
,CASTLE MIKE,11619 N Circle Dr,West Bend,Rock
,RANDALL'S WOOD SHOP / RANDALL CLANKIE,N. 2294 Hayden Ct.,West Bend,
,MAPLE LEAF INC / SCOTT GILBERTSON,2416 Spring Rose Rd,West Bend,Dane
,TALLY JERRY,3021 Afton Rd.,West Bend,
,ARCADIA CITY OF / MAYOR JOHN KIMMIL,203 W Main St,West Bend,Trempealeau
,DICK'S NEW BERLIN MOBILE SERVICE / DNR STATION # 743,15550 W National Ave,West Bend,Waukesha
,REDI_QUICK DRY CLEANING / SAM GRUICHICH MGR,9508 W Greenfield Ave,West Bend,Milwaukee
,TOUBL JAN MICHAEL,2043 Masters St,West Bend,Rock
,ONYX SPECIAL SERVICES,N104 W13275 Donges Bay Road,West Bend,
,OFTEDAHL GRAIN ELEVATOR - FORMERLY GLOBE ELEVATOR,2 Banks Ave,West Bend,Douglas
,GOBEL JERRY,3229 Spring Green Way Ln,West Bend,Burnett
,DANBURY FIRE DEPARTMENT - C/O BILL KLUGOW CHIEF,31748 State Road 35,West Bend,Burnett
,A-1 ASBESTOS ABATEMENT INC,N630 Hillside Road,West Bend,
,THORSON PETE,317 Plastic Ave,West Bend,Monroe
,H JAMES & SONS INC,PO Box 40,West Bend,Grant
,TCS OF WISCONSIN LLC,809 W Cleveland Ave,West Bend,Milwaukee
,BAUTZ RICHARD,1520 N Grandview Blvd,West Bend,Waukesha
,EXPERT FOUNDRY SERVICES INC,1444 N 5th St,West Bend,Milwaukee
,BONNEY TODD M,86645 Valley Rd,West Bend,Bayfield
,OMEGA DEMOLITION CORP,3590 Hobson Rd Ste 103,West Chicago,
,MILWAUKEE COUNTY / COURTHOUSE ANNEX BUILDING,907 N 10th St,West Milwaukee,Milwaukee
,PROFESSIONAL SERVICE INDUSTRIES INC,8025 W. Excelsior Cr. *,West Milwaukee,
,WALSH CONSTRUCTION CO,25 W Main St,West Milwaukee,Dane
,ELIJAY CORP / KULDIP SINGH / DNR STATION # 1060,1708 Rawaon Ave.,West Milwaukee,
,OPEN PANTRY #647 / DNR STATION # 901,15551 W Cleveland Ave,West Milwaukee,Waukesha
,KAMRAN BP / DNR STATION # 55,200 Zn 35th St.,West Milwaukee,
,ANDY'S GAS STATION; PRIYA CORP / DNR STATION # 2179,7222 N Teutonia Ave,West Milwaukee,Milwaukee
,GRANGE CITGO # 933 / DNR STATION # 933,1313 W Grange Ave,West Salem,Milwaukee
,TEUTONIA CITGO / DNR STATION # 2122,3531 N Teutonia Ave,West Salem,Milwaukee
,MCHENRY STREET DEPOT / DNR STATION # 2059,656 McHenry St,West Salem,Racine
,SVOMA BRIAN,N6111 Fairway Dr,Westby,Rusk
,SHAWANO COUNTY / MIKE SCHULER CHAIRMAN,311 N Main St,Westby,Shawano
,HOMRICH INC / ROGER HOMRICH,200 Matlin Rd,Westby,Monroe
,HEATH MATHEW,N5686 State Highway 54,Westby,Jackson
,BREHEIM DANE,N11702 Elker Rd,Westby,Jackson
,FOSHEY KENNETH,N49 W21020 River Road,Westfield,
,PRESTON DAN,18248 Icicle Rd,Westfield,Monroe
,PETERKA JOHN,2124 South Hasings Way,Westfield,
,AMERICAN EXPRESS TRANSPORTATION LLC,W3450 State Road 37,Westfield,Eau Claire
,LUND FARMS / GREG LUND,827 S Tollefson Rd,Westfield,Rock
,PACZKOWSKI LIVING TRUST / GERALD PACZKOWSKI,1614 Washington St,Westfield,Manitowoc
,WILLCHRIS LLC / WILLIAM SORENSON,2320 School St,Westfield,Manitowoc
,FRANCIS DIER EXCAVATING & DEMOLITION / FRANCIS DIER,3103 Riverside Dr.,Weston,
,ALI PETROLEUM / AMJAD CHOUDARY / DNR STATION #33,5706 W Bluemound Rd,Weston,Milwaukee
,CITGO GASOLINE STATION # 167 / BULK PETROLEUM DARSHAN DHALIWAL PRES,1907 Washington St,Weston,Manitowoc
,BULK PETROLEUM STATION # 4215/ DNR STATION # 296,2117 Indiana Ave,Weston,Sheboygan
,BULK PETROLEUM #107 / DNR STATION # 2039,184 Hillcrest Rd,Weston,
,BULK PETROLEUM / DNR STATION # 2135,10501 W Brown Deer Rd,Weston,Milwaukee
,WALKERS POINT MOBIL STATION / DNR STATION # 2145,605 S 1st St,Weston,Milwaukee
,OPEN PANTRY FOOD MART ROBERT BUHLER / DNR STATION # 85,10505 Corporate Dr,Westport,Kenosha
,FIVE O'S HOLIDAY CITGO / DNR STATION # 349,744 E Washington St,Westport,Waukesha
,MARATHON STATION / DNR SYTSTEMS # 501 & 2161,4137 W Fond du Lac Ave,Weyauwega,Milwaukee
,BP STATION / DNR STATION # 53 / MAKBUL SAJAN,5100 W Burleigh St,Weyauwega,Milwaukee
,BP STATION / LLOYD BELLARIE / DNR STATION # 60,3922 75th St,Weyauwega,Kenosha
,DAYBREAK IV / DNR SYSTEM # 2009,1194 Capitol Dr,Weyauwega,Waukesha
,MOBILE STATION / DNR SYSTEM # 725,14035 W Capitol Dr,Weyauwega,Waukesha
,MERKEL BRIAN,PO Box 640,Weyauwega,Door
,PORTSIDE BUILDERS INC / FRANCIS SHEFCHIK,810 S Lansing Ave,Weyerhaeuser,Door
,SMITH KENNETH AND SMITH STEVEN,4476 Iberia Ave,Weyerhaeuser,La Crosse
,HERREID WILLIAM,3 Swingle Dr,Wheatland,Crawford
,MARTINWOOD LLC / THOMAS MARTIN,2021 S Webster Ave,Wheaton,Brown
,BADGERLAND DEMOLITION & EARTHWORK INC / WILLIQUETTE DAVID,3022 Williams Grant Dr,Wheaton,Brown
,KEON DALE,837 13th Ave,Wheeler,Brown
,BETH IMMANUEL CHURCH / KURT WICAL PRESIDENT,828 3rd St,White Lake,Saint Croix
,SUPERIOR ROOFING / JOHN WHELAN,1660N Highway 100South,White Lake,
,MAGSAMENT SHANE / GAS STATION,1300 Colonial Dr,White Lake,Dodge
,EDWARD H WOLF & SONS INC,414 Kettle Moraine Dr S,Whitefish Bay,Washington
,YANDA LESLIE,W2755 Yanda Ave,Whitehall,Lincoln
,WALDHART LEE,W3226 Stetson Ave,Whitehall,Taylor
,WILDMAN WAYNE,W15040 County Road Cc,Whitehall,Langlade
,VIKING BUILDERS C/O HOLT KEN,PO Box 614,Whitehall,Vilas
,WILKES - FLORES SARAH P,8595 Pennisula Road,Whitehall,
,LAKELAND LANDSCAPING C/O HANDRICH TOM,7828 Parkside Ct,Whitehall,Oneida
,LIPPERT MATHEW,5882 County Trunk E North,Whitehall,
,MOTT ROBERT,1090 Kerwin Rd,Whitehall,Winnebago
,LEEDER RODNEY,9529 N Evansville Brooklyn Rd,Whitehall,Rock
,MAAS PAUL,17816 W Evansville Brooklyn Rd,Whitelaw,Rock
,O'KEEFE TOM,1031 Amelia Road,Whitelaw,
,DUPEE CONSTRUCTION / SHAWN DUPEE,5465 Yetter Rd,Whitelaw,Wood
,RAFEL JODY,W1943 Cth Ci,Whitelaw,
,TERRY'S EXCAVATING / TERRY DECICCO,S15W33816 Wolf Rd,Whitelaw,Waukesha
,FIELDCREST DEVELOPERS LLP \ JOAN KLISTER AGENT,W1486 Kelso Rd,Whitewater,Outagamie
,MITCHELL BERNARD,N5686 State Highway 54,Whitewater,Jackson
,YU SIHUA & YU JINTANG,1730 S Oneida St,Whitewater,Brown
,WALKER'S POINT MOBIL / ANDY KHULLAR,605 S 1st St,Whitewater,Milwaukee
,FLYING J DNR # 2152 / WILLIAM GOODWIN,9660 S 20th St,Whitewater,Milwaukee
